id,ma_thiet_bi,associated_with,loai_id,hang_san_xuat_id,so_dang_ky,so_giay_dang_kiem,nam_san_xuat,nam_su_dung,so_khung,so_may,dv_so_huu_id,dv_quan_ly_id,dv_thue_id,khu_vuc_id,model_id,ghi_chu,tag_1,last_modified_by_user_id,created_at,updated_at
158,QC40-64,QC40-64,8,7,"G08 (40-64)",19MT-2454,2009,2010,,79396415,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
159,QC40-63,QC40-63,8,7,"G09 (40-63)",19MT-2453,2009,2010,,79396413,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
160,QC40-66,QC40-66,8,7,"G10 (40-66)",,2009,2010,40940,793957247,11,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
161,QC40-67,QC40-67,8,7,"QC 40-67",,2012,2012,,,5,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
162,QC40-68,QC40-68,8,7,"QC 40-68",,2012,2012,,,5,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
163,QC40-69,QC40-69,8,7,"QC 40-69",,2012,2012,,,4,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
164,QC40-70,QC40-70,8,7,"QC 40-70",,2012,2012,,,4,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
165,QC40-71,QC40-71,7,8,QC0_71,,2013,2013,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
166,QC40-72,QC40-72,7,8,QC0_72,,2013,2013,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
167,QC40-73,QC40-73,7,8,QC0_73,,2013,2013,,,5,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
168,QC40-74,QC40-74,7,8,QC0_74,,2013,2013,,,5,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
169,QC40-75,QC40-75,8,7,"QC 40-75",,2014,2014,,,3,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
170,QC40-76,QC40-76,8,7,"QC 40-76",,2014,2014,,,3,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
171,QC40-77,QC40-77,8,7,"QC 40-77",,2014,2014,,,29,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
172,QC40-78,QC40-78,8,7,"QC 40-78",,2014,2014,,,29,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
173,QC40-79,QC40-79,8,7,"QC 40-79",,2014,2014,,,17,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
174,QC40-80,QC40-80,8,7,"QC 40-80",,2014,2014,,,17,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
175,QC40-81,QC40-81,8,7,"QC 40-81",,2014,2014,,,7,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
176,QC40-82,QC40-82,8,7,"QC 40-82",,2014,2014,,,7,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
177,QC40-83,QC40-83,8,7,"QC 40-83",,2014,2014,,,10,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
178,QC40-84,QC40-84,8,7,"QC 40-84",,2014,2014,,,16,1,1000,1,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
179,RTG-01,RTG01,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
180,RTG-02,RTG02,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
181,RTG-03,RTG03,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
182,RTG-04,RTG04,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
183,RTG-05,RTG05,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
184,RTG-06,RTG06,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
185,RTG-07,RTG07,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
186,RTG-08,RTG08,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
187,RTG-09,RTG09,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
188,RTG-10,RTG10,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
189,RTG-11,RTG11,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
190,RTG-12,RTG12,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
191,RTG-13,RTG13,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
192,RTG-14,RTG14,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
193,RTG-15,RTG15,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
194,RTG-16,RTG16,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
195,RTG-17,RTG17,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
196,RTG-18,RTG18,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
197,RTG-19,RTG19,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
198,RTG-20,RTG20,8,3,,,0,0,,,12,12,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
199,RTG-IHI-01,RTGIHI01,8,4,,,2013,2013,33092,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
200,RTG-IHI-02,RTGIHI02,8,4,,,2013,2013,33093,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
201,RTG-IHI-03,RTGIHI03,8,4,,,2013,2013,33094,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
202,RTG-IHI-04,RTGIHI04,8,4,,,2013,2013,33095,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
203,RTG-IHI-05,RTGIHI05,8,4,,,2013,2013,33096,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
204,RTG-IHI-06,RTGIHI06,8,4,,,2013,2013,33097,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
205,RTG-IHI-07,RTGIHI07,8,4,,,2013,2013,33098,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
206,RTG-IHI-08,RTGIHI08,8,4,,,2013,2013,33099,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
207,RTG-IHI-09,RTGIHI09,8,4,,,2013,2013,33100,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
208,RTG-IHI-10,RTGIHI10,8,4,,,2013,2013,33101,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
209,RTG-IHI-11,RTGIHI11,8,4,,,2013,2013,33102,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
210,RTG-IHI-12,RTGIHI12,8,4,,,2013,2013,33103,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
211,RTG-IHI-13,RTGIHI13,8,4,,,2013,2013,33104,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
212,RTG-IHI-14,RTGIHI14,8,4,,,2013,2013,33105,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
213,RTG-IHI-15,RTGIHI15,8,4,,,2013,2013,33106,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
214,QC01-40,QC01_40,11,7,"QC 01-40",19MT-750,1992,1992,T341100437,,2,11,1000,3,1000,,FORKLIFT,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
215,QC02-40,QC02_40,11,7,"QC 02-40",19MT-751,1982,1992,22867,,5,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
216,QC03-40,QC03_40,11,7,"QC 03-40",19MT-749,1994,1994,Z65271,261270,2,7,1000,8,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
217,QC04-40,QC04_40,11,11,"QC 04-40",19MT-763,1994,1994,51855031,23543578,2,7,1000,9,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
218,QC05-40,QC05_40,11,12,"QC 05-40",19MT-754,1997,1998,1439704,294463,2,6,1000,2,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
219,QC06-40,QC06_40,11,13,"QC 06-40",19MT-758,1998,1998,,500418,2,14,1000,7,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
220,QC07-40,QC07_40,11,13,"QC 07-40",19MT-759,1998,1998,,500419,2,6,1000,2,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
221,QC08-40,QC08_40,11,13,"QC 08-40",19MT-787,2000,2000,500769,4823,2,16,1000,17,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
222,QC09-40,QC09_40,11,13,"QC 09-40",19MT-785,2000,2000,40500768,4824,2,13,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
223,QC10-40,QC10_40,11,7,"QC 10-40",19MT-2355,2002,2002,T341070876,2100320627,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
224,QC11-40,QC11_40,11,13,"QC 11-40",19MT-2356,2001,2004,500769,2100314823,2,6,1000,15,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
225,QC12-40,QC12_40,11,7,"QC 12-40",19MT-2404,2003,2003,T34107.1005,,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
226,QC13-40,QC13_40,11,14,"QC 13-40",19MT-2376,1995,2003,T3455RS,442900-000-876066,2,13,1000,4,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
227,QC14-40,QC14_40,11,14,"QC 14-40",19MT-2357,1995,2003,ZA9F198H5,,2,7,1000,8,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
228,QC15-40,QC15_40,11,7,"QC 15-40",19MT-2405,2004,2004,T34107.1041,210032543,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:50","2015-05-04 08:55:50"
229,QC16-40,QC16_40,11,7,"QC 16-40",19MT-2403,2004,2004,T341130183,2100329263,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
230,QC17-40,QC17_40,11,13,"QC 17-40",19MT-2395,2001,2004,500905,2100318496,3,3,1000,10,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
231,QC18-40,QC18_40,11,13,"QC 18-40",19MT-2394,2001,2004,500907,,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
232,QC19-40,QC19_40,11,7,"QC 19-40",19MT-2402,2004,2004,T341130231,2100330078,3,3,1000,19,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
233,QC20-40,QC20_40,11,7,"QC 20-40",19MT-2401,1994,2005,T34101.0057,265125,3,7,1000,8,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
234,QC21-40,QC21_40,11,6,"QC 21-40",19MT-2358,2005,2006,145022,2004044162,2,2,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
235,QC22-40,QC22_40,11,6,"QC 22-40",19MT-2359,2005,2006,145024,2005042227,2,2,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
236,QC23-40,QC23_40,11,7,"QC 23-40",19MT-2400,2006,2007,T341130937,D12C606141,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
237,QC24-40,QC24_40,11,7,"QC 24-40",19MT-2399,2006,2007,T341130963,D12C607950A,3,3,1000,19,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
238,QC25-40,QC25_40,11,7,"QC 25-40",19MT-2398,2006,2007,T341130967,D12C609362A,3,3,1000,19,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
239,QC26-40,QC26_40,11,7,"QC 26-40",19MT-2397,2006,2007,T341130980,D12C609672A,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
240,QC29-40,QC29_40,11,7,,,0,0,,,10,10,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
241,QC30-40,QC30_40,11,7,,,0,0,,,10,10,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
242,QC35-40,QC35_40,11,15,"QC 35-40",,2009,2009,,,14,14,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
243,QC36-40,QC36_40,11,7,"QC 36-40",19MT-2604,2010,2010,,,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
244,QC38-40,QC38_40,11,7,"QC 38-40",19MT-2603,2010,2010,A11300322,,6,6,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
245,QC39-40,QC39_40,11,7,"QC 39-40",19MT-2607,2010,2010,A11300328,,6,6,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
246,QC41-40,QC41_40,11,7,"QC 41-40",19MT-2606,2010,2011,,,17,17,1000,12,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
247,QC43-40,QC43_40,11,7,"QC 43-40",19MT-2672,2010,2011,,,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
248,QC44-40,QC44_40,11,7,"QC 44-40",19MT-2606,2010,2011,,,17,17,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
249,QC46-40,QC46_40,11,7,"QC 46-40",,2010,2011,,,5,5,1000,2,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
250,QC47-40,QC47_40,11,7,"QC 47-40",,2010,2011,,,16,16,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
251,R01,R01,11,7,R01,,2010,2010,H11300282,247011,11,11,1000,3,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
252,X01,X01,11,16,,,0,0,,,12,12,1000,3,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
253,VT1,VT1,11,9,VT1,,0,0,,,7,7,1000,8,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
254,VT2,VT2,11,9,VT2,,0,0,,,7,7,1000,8,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
255,QC49-40,QC49-40,11,7,,,2014,2014,,,7,7,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
256,QC40-50,QC40-50,11,7,,,2014,2014,,,6,6,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
257,QC20-01,QC20-01,11,7,"QC 20-01",19MT-752,1988,1994,T341100453,230HP/143857,5,5,1000,7,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
258,QC20-02,QC20-02,11,7,"QC 20-02",19MT-753,1988,1994,56924,230HP/206249,2,6,1000,15,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
259,QC20-04,QC20-04,11,17,"QC 20-04",19MT-761,1988,1995,22830,230HP/138661,2,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
260,QC15-01,QC15-01,13,18,"QC 15-01",19MT-765,1983,1993,56924,37114960.1,2,5,1000,7,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
261,QC15-02,QC15-02,13,19,"QC 15-02",19MT-764,1983,1992,,225253,6,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
262,QC15-03,QC15-03,13,12,"QC 15-03",19MT-755,1997,1998,1499801-R1,1011122,2,7,1000,9,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
263,QC15-04,QC15-04,13,13,"QC 15-04",19MT-760,1998,1998,500420,500420,2,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
264,QC15-05,QC15-05,13,13,"QC 15-05",19MT-786,2000,2001,500767,2071137193,2,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
265,QC15-06,QC15-06,13,20,"QC 15-06",19MT-2361,1994,2003,H00452,7873955,2,6,1000,16,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
266,QC15-07,QC15-07,13,7,"QC 15-07",19MT-2360,2003,2003,T34100.0174,3677937,2,7,1000,8,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
267,QC15-08,QC15-08,13,12,"QC 15-08",19MT-2362,1997,2003,1429704,1011122,2,6,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
268,QC15-09,QC15-09,13,12,"QC 15-09",19MT-2396,1994,2004,1219403R1,IG71A35265870,2,6,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
269,QC15-10,QC15-10,13,7,"QC 15-10",19MT-2350,2000,2005,T341070671,2071137815,2,13,1000,4,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
270,QC15-11,QC15-11,13,7,"QC 15-11",19MT-2363,1999,2005,T341070416,2071116710,2,14,1000,7,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
271,QC15-12,QC15-12,13,7,"QC 15-12",19MT-2364,1999,2005,T341070435,2071117574,2,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
272,QC15-13,QC15-13,13,7,"QC 15-13",19MT-2365,2006,2006,T341070443,20711119892,2,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
273,QC15-14,QC15-14,13,14,"QC 15-14",19MT-2366,1998,2006,ZA9F148H602A26014,D696452,2,5,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
274,QC15-15,QC15-15,13,14,"QC 15-15",19MT-2367,2006,2006,,,2,6,1000,16,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
275,QC15-16,QC15-16,13,7,"QC 15-16",19MT-2368,2006,2006,T341071144,5310191373,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
276,QC15-17,QC15-17,13,7,"QC 15-17",19MT-2369,2006,2006,T341071143,5310191375,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
277,QC15-18,QC15-18,13,7,"QC 15-18",19MT-2605,2010,2010,CLARK13.7HR32335,5310191375,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
278,QC15-19,QC15-19,13,7,"QC 15-19",,2010,2010,,,17,17,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
279,QC15-20,QC15-20,13,7,"QC 15-20",19MT-2671,2010,2010,"DANA - 340FTE1731",,3,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
280,QC15-21,QC15-21,13,7,"QC 15-21",,2010,2010,,,18,18,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
281,QC15-22,QC15-22,13,7,"QC 15-22",,2004,0,T34710.1093,5300955750,30,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
282,QC15-23,QC15-23,13,7,"QC 15-23",,2004,0,T34710.1107,531012738,30,3,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
283,QC07-02,QC07-02,13,21,"QC 07-02",,1980,1993,,,27,27,1000,18,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
284,QC07-03,QC07-03,13,21,"QC 07-03",,1980,1993,,,2,13,1000,4,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
285,TC01,TC01,13,21,,,0,0,,,10,10,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
286,SC79-04,SC79-04,13,7,,,2002,2008,,,10,10,1000,1,1000,,REACHSTACKER,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
287,KV-01,KV_01,14,17,"KV 01",,2000,2004,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
288,KV-02,KV_02,19,17,"KV 02",,1990,2000,"15N2 3234",148300,2,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
289,KV-03,KV_03,19,19,"KV 03",,1990,2001,10698,3B152763,2,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
290,KV-04,KV_04,19,22,"KV 04",,2001,2001,,,2,5,1000,7,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
291,KV-05,KV_05,14,22,"KV 05",,2001,2001,,,2,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
292,KV-06,KV_06,14,17,"KV 06",,1990,2001,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
293,KV-07,KV_07,14,22,"KV 07",,1996,2004,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
294,KV-09,KV_09,19,22,"KV 09",,1990,2001,,,2,5,1000,3,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
295,KV-10,KV_10,19,19,"KV 10",,2001,2004,28088,"2Z 0076596",2,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
296,KV-11,KV_11,19,17,"KV 11",,1991,2001,53033,541865,2,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
297,KV-12,KV_12,19,22,"KV 12",,1990,2001,,504542,2,5,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
298,KV-13,KV_13,14,22,"KV 13",,1994,2002,456914,,2,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
299,KV-14,KV_14,14,22,"KV 14",,2002,2002,563822,277545659,2,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
300,KV-15,KV_15,14,22,"KV 15",,1996,2003,335194,64515,2,5,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
301,KV-16,KV_16,14,22,"KV 16",,1996,2003,371934,11521,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
302,KV-17,KV_17,19,22,"KV 17",,1996,2003,,,2,5,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
303,KV-19,KV_19,14,22,"KV 19",,2003,2003,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
304,KV-20,KV_20,14,22,"KV 20",,0,0,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
305,KV-21,KV_21,14,22,"KV 21",,1994,2004,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
306,KV-22,KV_22,14,22,"KV 22",,0,0,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
307,KV-23,KV_23,14,22,"KV 23",,1994,2004,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
308,KV-24,KV_24,14,17,"KV 24",,1997,2004,,,2,6,1000,2,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
309,KV-25,KV_25,14,69,"KV 25",,2011,2012,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
310,KV-26,KV_26,14,69,"KV 26",,2011,2012,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
311,KV-27,KV_27,14,69,"KV 27",,2011,2012,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
312,KV-28,KV_28,14,69,"KV 28",,2011,2012,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
313,KV-29,KV_29,14,69,"KV 29",,2011,2012,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
314,KV-30,KV_30,14,69,"KV 30",,2011,2012,,,6,6,1000,1,1000,,FORKLIFT,NULL,"2015-05-04 08:55:51","2015-05-04 08:55:51"
